id_eco,Year,"GDP per capita, PPP (constant 2017 international $)",minimumWageByCountry_annualMinimalWageEarnings,minimumWageByCountry_hourlyMinimalWageEarnings,AcessToElectricity,id_country
2921,2009,1874.5419,2033.0,0.98,64.19,115.0
2922,2010,1819.2329,2033.0,0.98,63.1677367075983,115.0
2923,2011,1819.6881,2033.0,0.98,74.413932800293,115.0
2924,2012,1883.206,2033.0,0.98,76.5062866210938,115.0
2925,2013,1932.2688,2033.0,0.98,78.607650756836,115.0
2926,2014,1883.2632,2033.0,0.98,80.7150192260742,115.0
2927,2015,2038.5217,2033.0,0.98,90.5581814089579,115.0
2928,2016,1997.8575,2033.0,0.98,84.9362716674805,115.0
2929,2017,1970.8259,2033.0,0.98,,115.0
2930,2018,2039.4298,2033.0,0.98,,115.0
2931,2019,1963.5349,2033.0,0.98,,115.0
2932,2020,1897.0619,2033.0,0.98,,115.0
2933,2021,2007.987,2033.0,0.98,,115.0
2934,2022,2002.7183,2033.0,0.98,,115.0
2935,2008,7032.4683,,,,
2936,2009,7327.454,,,,
2937,2010,7627.9087,,,,
2938,2011,8040.6064,,,,
2939,2012,8105.3877,,,,
2940,2013,8486.57,,,,
2941,2014,8796.634,,,,
2942,2015,9445.106,,,,
2943,2016,10031.048,,,,
2944,2017,10436.169,,,,
2945,2018,10755.168,,,,
2946,2019,11318.459,,,,
2947,2020,10706.511,,,,
2948,2021,11884.182,,,,
2949,2022,12675.068,,,,
2950,1992,41446.965,2400.0,0.96,,118.0
2951,1993,54426.324,2400.0,0.96,,118.0
2952,1994,59468.75,2400.0,0.96,,118.0
2953,1995,61826.117,2400.0,0.96,,118.0
2954,1996,60443.918,2400.0,0.96,,118.0
2955,1997,59894.152,2400.0,0.96,,118.0
2956,1998,60105.805,2400.0,0.96,,118.0
2957,1999,57210.535,2400.0,0.96,,118.0
2958,2000,58117.18,2400.0,0.96,,118.0
2959,2001,56580.99,2400.0,0.96,,118.0
2960,2002,56701.06,2400.0,0.96,100,118.0
2961,2003,64811.184,2400.0,0.96,100,118.0
2962,2004,69723.62,2400.0,0.96,100,118.0
2963,2005,74294.34,2400.0,0.96,100,118.0
2964,2006,75551.11,2400.0,0.96,100,118.0
2965,2007,75498.23,2400.0,0.96,100,118.0
2966,2008,73162.9,2400.0,0.96,100,118.0
2967,2009,64468.793,2400.0,0.96,100,118.0
2968,2010,59780.03,2400.0,0.96,100,118.0
2969,2011,61356.938,2400.0,0.96,100,118.0
2970,2012,60588.156,2400.0,0.96,100,118.0
2971,2013,57051.742,2400.0,0.96,100,118.0
2972,2014,55583.562,2400.0,0.96,100,118.0
2973,2015,53808.125,2400.0,0.96,100,118.0
2974,2016,53476.12,2400.0,0.96,100,118.0
2975,2017,50007.3,2400.0,0.96,,118.0
2976,2018,48943.008,2400.0,0.96,,118.0
2977,2019,47314.797,2400.0,0.96,,118.0
2978,2020,43922.63,2400.0,0.96,,118.0
2979,2021,45579.688,2400.0,0.96,,118.0
2980,2022,49400.355,2400.0,0.96,,118.0
2981,1990,5158.3174,,,,119.0
2982,1991,4671.523,,,,119.0
2983,1992,3978.91,,,,119.0
2984,1993,3362.829,,,,119.0
2985,1994,2688.3518,,,,119.0
2986,1995,2517.2844,,,,119.0
2987,1996,2656.0178,,,,119.0
2988,1997,2877.0986,,,,119.0
2989,1998,2893.4175,,,,119.0
2990,1999,2954.954,,,,119.0
2991,2000,3078.9092,,,,119.0
2992,2001,3212.1335,,,,119.0
2993,2002,3182.233,,,100,119.0
2994,2003,3370.4302,,,99.6004486083985,119.0
2995,2004,3563.8752,,,99.5471420288086,119.0
2996,2005,3517.7205,,,99.4423076923077,119.0
2997,2006,3588.0898,,,99.4641265869141,119.0
2998,2007,3857.6538,,,99.4465408325195,119.0
2999,2008,4142.2114,,,99.4514694213867,119.0
3000,2009,4210.6265,,,99.4774322509765,119.0
3001,2010,4141.077,,,99,119.0
3002,2011,4334.6606,,,99.5804214477539,119.0
3003,2012,4259.3184,,,99.8,119.0
3004,2013,4631.4033,,,99.7314758300781,119.0
3005,2014,4722.086,,,99.8,119.0
3006,2015,4805.141,,,99.9065551757813,119.0
3007,2016,4912.3823,,,99.9961013793945,119.0
3008,2017,5046.6914,,,,119.0
3009,2018,5133.152,,,,119.0
3010,2019,5258.3667,,,,119.0
3011,2020,4790.6587,,,,119.0
3012,2021,4910.0864,,,,119.0
3013,2022,5070.1504,,,,119.0
3014,1990,1939.0862,1732.0,0.69,,120.0
3015,1991,1966.4387,1732.0,0.69,,120.0
3016,1992,2019.3914,1732.0,0.69,,120.0
3017,1993,2082.0977,1732.0,0.69,,120.0
3018,1994,2194.5269,1732.0,0.69,,120.0
3019,1995,2291.8745,1732.0,0.69,,120.0
3020,1996,2394.0684,1732.0,0.69,,120.0
3021,1997,2505.6243,1732.0,0.69,,120.0
3022,1998,2557.1838,1732.0,0.69,,120.0
3023,1999,2696.1638,1732.0,0.69,,120.0
3024,2000,2804.8184,1732.0,0.69,,120.0
3025,2001,2918.3872,1732.0,0.69,,120.0
3026,2002,3043.483,1732.0,0.69,46.3,120.0
3027,2003,3181.055,1732.0,0.69,48,120.0
3028,2004,3336.9,1732.0,0.69,53.8908538818359,120.0
3029,2005,3522.2878,1732.0,0.69,57.2,120.0
3030,2006,3765.6487,1732.0,0.69,57.0410587037665,120.0
3031,2007,3988.1697,1732.0,0.69,61.9792442321777,120.0
3032,2008,4234.002,1732.0,0.69,66,120.0
3033,2009,4482.9,1732.0,0.69,67.4694671630859,120.0
3034,2010,4793.224,1732.0,0.69,70.2431106567383,120.0
3035,2011,5103.549,1732.0,0.69,70,120.0
3036,2012,5434.8345,1732.0,0.69,76.3666277465237,120.0
3037,2013,5789.2754,1732.0,0.69,78.6421585083008,120.0
3038,2014,6145.497,1732.0,0.69,81.4578628540039,120.0
3039,2015,6499.0728,1732.0,0.69,89.7,120.0
3040,2016,6850.581,1732.0,0.69,87.0957717895508,120.0
3041,2017,7211.2593,1732.0,0.69,,120.0
3042,2018,7546.3345,1732.0,0.69,,120.0
3043,2019,7840.0713,1732.0,0.69,,120.0
3044,2020,7763.9487,1732.0,0.69,,120.0
3045,2021,7846.975,1732.0,0.69,,120.0
3046,2022,7947.6587,1732.0,0.69,,120.0
3047,1995,9599.146,8799.0,4.23,,121.0
3048,1996,9959.121,8799.0,4.23,,121.0
3049,1997,10947.781,8799.0,4.23,,121.0
3050,1998,11751.714,8799.0,4.23,,121.0
3051,1999,12174.304,8799.0,4.23,,121.0
3052,2000,12989.898,8799.0,4.23,,121.0
3053,2001,13990.844,8799.0,4.23,,121.0
3054,2002,15157.621,8799.0,4.23,100,121.0
3055,2003,16593.918,8799.0,4.23,100,121.0
3056,2004,18165.75,8799.0,4.23,100,121.0
3057,2005,20331.7,8799.0,4.23,100,121.0
3058,2006,22975.562,8799.0,4.23,100,121.0
3059,2007,25466.783,8799.0,4.23,100,121.0
3060,2008,24899.646,8799.0,4.23,100,121.0
3061,2009,21704.324,8799.0,4.23,100,121.0
3062,2010,21173.402,8799.0,4.23,100,121.0
3063,2011,22117.406,8799.0,4.23,100,121.0
3064,2012,23970.453,8799.0,4.23,100,121.0
3065,2013,24715.066,8799.0,4.23,100,121.0
3066,2014,25423.488,8799.0,4.23,100,121.0
3067,2015,26628.355,8799.0,4.23,100,121.0
3068,2016,27509.336,8799.0,4.23,100,121.0
3069,2017,28673.562,8799.0,4.23,,121.0
3070,2018,30051.018,8799.0,4.23,,121.0
3071,2019,30438.453,8799.0,4.23,,121.0
3072,2020,29575.568,8799.0,4.23,,121.0
3073,2021,31833.842,8799.0,4.23,,121.0
3074,2022,32992.383,8799.0,4.23,,121.0
3075,1990,5855.805,5373.0,2.15,,122.0
3076,1991,8577.038,5373.0,2.15,,122.0
3077,1992,9777.184,5373.0,2.15,,122.0
3078,1993,10621.638,5373.0,2.15,,122.0
3079,1994,11277.747,5373.0,2.15,,122.0
3080,1995,11788.269,5373.0,2.15,,122.0
3081,1996,12876.089,5373.0,2.15,,122.0
3082,1997,12779.701,5373.0,2.15,,122.0
3083,1998,13022.337,5373.0,2.15,,122.0
3084,1999,12736.77,5373.0,2.15,,122.0
3085,2000,12696.701,5373.0,2.15,,122.0
3086,2001,12978.278,5373.0,2.15,,122.0
3087,2002,13249.08,5373.0,2.15,99.4442291259766,122.0
3088,2003,13500.124,5373.0,2.15,99.4841003417969,122.0
3089,2004,14181.522,5373.0,2.15,99.9,122.0
3090,2005,14348.357,5373.0,2.15,99.569221496582,122.0
3091,2006,14333.537,5373.0,2.15,99.3838170909681,122.0
3092,2007,15375.723,5373.0,2.15,99.9,122.0
3093,2008,16502.52,5373.0,2.15,99.9,122.0
3094,2009,17957.695,5373.0,2.15,99.878303527832,122.0
3095,2010,19216.49,5373.0,2.15,99.9488067626953,122.0
3096,2011,19193.92,5373.0,2.15,99.6840109542869,122.0
3097,2012,19179.518,5373.0,2.15,99.9983062744141,122.0
3098,2013,18158.562,5373.0,2.15,100,122.0
3099,2014,16843.412,5373.0,2.15,100,122.0
3100,2015,16591.797,5373.0,2.15,100,122.0
3101,2016,17227.504,5373.0,2.15,100,122.0
3102,2017,17808.076,5373.0,2.15,,122.0
3103,2018,17937.568,5373.0,2.15,,122.0
3104,2019,17185.047,5373.0,2.15,,122.0
3105,2020,13791.2705,5373.0,2.15,,122.0
3106,2021,12986.913,5373.0,2.15,,122.0
3107,1990,1265.5164,956.0,1.29,,123.0
3108,1991,1331.1036,956.0,1.29,,123.0
3109,1992,1401.4863,956.0,1.29,,123.0
3110,1993,1429.9238,956.0,1.29,,123.0
3111,1994,1495.4725,956.0,1.29,,123.0
3112,1995,1525.9692,956.0,1.29,,123.0
3113,1996,1594.0546,956.0,1.29,,123.0
3114,1997,1638.4424,956.0,1.29,,123.0
3115,1998,1652.6938,956.0,1.29,,123.0
3116,1999,1653.3967,956.0,1.29,,123.0
3117,2000,1713.7051,956.0,1.29,,123.0
3118,2001,1773.9918,956.0,1.29,,123.0
3119,2002,1788.567,956.0,1.29,5.3033766746521,123.0
3120,2003,1874.348,956.0,1.29,6.97081995010376,123.0
3121,2004,1913.4095,956.0,1.29,6.8,123.0
3122,2005,1987.7,956.0,1.29,10.311107635498,123.0
3123,2006,2072.4565,956.0,1.29,9.7,123.0
3124,2007,2151.9717,956.0,1.29,13.6990165710449,123.0
3125,2008,2257.6885,956.0,1.29,15.4244756698608,123.0
3126,2009,2213.676,956.0,1.29,17,123.0
3127,2010,2314.6868,956.0,1.29,18.9354724884033,123.0
3128,2011,2403.7998,956.0,1.29,20.7150020599365,123.0
3129,2012,2534.8594,956.0,1.29,22.5065479278564,123.0
3130,2013,2556.3835,956.0,1.29,24.3071041107178,123.0
3131,2014,2573.6758,956.0,1.29,27.8,123.0
3132,2015,2624.915,956.0,1.29,27.9232387542725,123.0
3133,2016,2687.4863,956.0,1.29,29.7333087921143,123.0
3134,2017,2571.074,956.0,1.29,,123.0
3135,2018,2501.43,956.0,1.29,,123.0
3136,2019,2435.2864,956.0,1.29,,123.0
3137,2020,2225.253,956.0,1.29,,123.0
3138,2021,2239.3052,956.0,1.29,,123.0
3139,2022,2240.3394,956.0,1.29,,123.0
3140,2000,1725.1449,4.0,,,124.0
3141,2001,1724.0597,4.0,,,124.0
3142,2002,1742.7892,4.0,,0.00999999977648258,124.0
3143,2003,1207.7261,4.0,,0.00999999977648258,124.0
3144,2004,1224.5718,4.0,,0.011186852119863,124.0
3145,2005,1232.4569,4.0,,0.044350128620863,124.0
3146,2006,1258.7299,4.0,,0.244776546955109,124.0
3147,2007,1311.4453,4.0,,3,124.0
3148,2008,1349.0282,4.0,,1.75265645980835,124.0
3149,2009,1376.4531,4.0,,1.9,124.0
3150,2010,1418.6758,4.0,,5.14613103866577,124.0
3151,2011,1475.8392,4.0,,4.1,124.0
3152,2012,1538.4072,4.0,,8.59968376159668,124.0
3153,2013,1635.9583,4.0,,9.8,124.0
3154,2014,1613.8655,4.0,,9.4,124.0
3155,2015,1581.055,4.0,,13.8400917053223,124.0
3156,2016,1525.458,4.0,,19.8,124.0
3157,2017,1533.4113,4.0,,,124.0
3158,2018,1521.7335,4.0,,,124.0
3159,2019,1455.6377,4.0,,,124.0
3160,2020,1383.8281,4.0,,,124.0
3161,2021,1423.2296,4.0,,,124.0
3162,2022,1460.9233,4.0,,,124.0
3163,1999,26668.443,1169.0,0.56,,125.0
3164,2000,27130.469,1169.0,0.56,,125.0
3165,2001,26040.312,1169.0,0.56,,125.0
3166,2002,25173.154,1169.0,0.56,99.336296081543,125.0
3167,2003,27744.88,1169.0,0.56,99.2016296386719,125.0
3168,2004,28244.262,1169.0,0.56,99.0667419433594,125.0
3169,2005,30782.932,1169.0,0.56,98.9377059936523,125.0
3170,2006,32040.953,1169.0,0.56,98.8205642700195,125.0
3171,2007,33345.95,1169.0,0.56,98.7213973999024,125.0
3172,2008,32590.658,1169.0,0.56,98.6447525024414,125.0
3173,2009,30510.861,1169.0,0.56,98.5891265869141,125.0
3174,2010,31394.162,1169.0,0.56,98.5515365600586,125.0
3175,2011,16356.362,1169.0,0.56,98.5289535522461,125.0
3176,2012,32214.906,1169.0,0.56,98.5183944702148,125.0
3177,2013,25907.758,1169.0,0.56,98.516845703125,125.0
3178,2014,19569.9,1169.0,0.56,98.5213012695313,125.0
3179,2015,19108.943,1169.0,0.56,98.5287628173828,125.0
3180,2016,18554.48,1169.0,0.56,98.5367279052735,125.0
3181,2017,24212.91,1169.0,0.56,,125.0
3182,2018,25734.168,1169.0,0.56,,125.0
3183,2019,22535.445,1169.0,0.56,,125.0
3184,2020,15621.0,1169.0,0.56,,125.0
3185,2021,20273.88,1169.0,0.56,,125.0
3186,2022,19796.588,1169.0,0.56,,125.0
3187,1995,10640.36,13899.0,6.68,,127.0
3188,1996,11274.64,13899.0,6.68,,127.0
3189,1997,12302.102,13899.0,6.68,,127.0
3190,1998,13317.908,13899.0,6.68,,127.0
3191,1999,13259.617,13899.0,6.68,,127.0
3192,2000,13846.684,13899.0,6.68,,127.0
3193,2001,14872.379,13899.0,6.68,,127.0
3194,2002,16004.438,13899.0,6.68,100,127.0
3195,2003,17839.783,13899.0,6.68,100,127.0
3196,2004,19226.469,13899.0,6.68,100,127.0
3197,2005,21053.186,13899.0,6.68,100,127.0
3198,2006,22977.996,13899.0,6.68,100,127.0
3199,2007,25835.367,13899.0,6.68,100,127.0
3200,2008,26784.88,13899.0,6.68,100,127.0
3201,2009,23065.062,13899.0,6.68,100,127.0
3202,2010,23942.76,13899.0,6.68,100,127.0
3203,2011,25968.584,13899.0,6.68,100,127.0
3204,2012,27330.896,13899.0,6.68,100,127.0
3205,2013,28589.027,13899.0,6.68,100,127.0
3206,2014,29855.832,13899.0,6.68,100,127.0
3207,2015,30748.197,13899.0,6.68,100,127.0
3208,2016,31925.803,13899.0,6.68,100,127.0
3209,2017,33761.87,13899.0,6.68,,127.0
3210,2018,35446.707,13899.0,6.68,,127.0
3211,2019,37198.875,13899.0,6.68,,127.0
3212,2020,37179.766,13899.0,6.68,,127.0
3213,2021,39432.402,13899.0,6.68,,127.0
3214,2022,39955.246,13899.0,6.68,,127.0
3215,1990,70860.82,32103.0,15.43,,128.0
3216,1991,75961.67,32103.0,15.43,,128.0
3217,1992,76323.305,32103.0,15.43,,128.0
3218,1993,78468.92,32103.0,15.43,,128.0
3219,1994,80365.23,32103.0,15.43,,128.0
3220,1995,80379.125,32103.0,15.43,,128.0
3221,1996,80401.03,32103.0,15.43,,128.0
3222,1997,83702.81,32103.0,15.43,,128.0
3223,1998,88185.8,32103.0,15.43,,128.0
3224,1999,94115.38,32103.0,15.43,,128.0
3225,2000,99301.52,32103.0,15.43,,128.0
3226,2001,101143.15,32103.0,15.43,,128.0
3227,2002,103317.33,32103.0,15.43,100,128.0
3228,2003,104743.0,32103.0,15.43,100,128.0
3229,2004,107634.836,32103.0,15.43,100,128.0
3230,2005,108632.36,32103.0,15.43,100,128.0
3231,2006,113346.04,32103.0,15.43,100,128.0
3232,2007,120647.82,32103.0,15.43,100,128.0
3233,2008,118154.664,32103.0,15.43,100,128.0
3234,2009,112230.08,32103.0,15.43,100,128.0
3235,2010,114343.984,32103.0,15.43,100,128.0
3236,2011,112998.39,32103.0,15.43,100,128.0
3237,2012,112137.13,32103.0,15.43,100,128.0
3238,2013,113050.664,32103.0,15.43,100,128.0
3239,2014,113313.58,32103.0,15.43,100,128.0
3240,2015,113182.73,32103.0,15.43,100,128.0
3241,2016,116283.7,32103.0,15.43,100,128.0
3242,2017,114985.84,32103.0,15.43,,128.0
3243,2018,114164.47,32103.0,15.43,,128.0
3244,2019,115209.6,32103.0,15.43,,128.0
3245,2020,112274.82,32103.0,15.43,,128.0
3246,2021,118510.0,32103.0,15.43,,128.0
3247,2022,117746.99,32103.0,15.43,,128.0
3248,1990,47879.96,,,,129.0
3249,1991,47966.266,,,,129.0
3250,1992,52888.766,,,,129.0
3251,1993,54412.527,,,,129.0
3252,1994,55549.668,,,,129.0
3253,1995,56242.957,,,,129.0
3254,1996,54946.76,,,,129.0
3255,1997,53808.156,,,,129.0
3256,1998,50480.93,,,,129.0
3257,1999,48509.5,,,,129.0
3258,2000,50539.625,,,,129.0
3259,2001,51143.742,,,,129.0
3260,2002,54394.973,,,100,129.0
3261,2003,59037.426,,,100,129.0
3262,2004,72716.16,,,100,129.0
3263,2005,76483.12,,,100,129.0
3264,2006,84435.695,,,100,129.0
3265,2007,94133.26,,,100,129.0
3266,2008,94803.82,,,100,129.0
3267,2009,93539.66,,,100,129.0
3268,2010,114041.11,,,100,129.0
3269,2011,135363.88,,,100,129.0
3270,2012,144889.75,,,100,129.0
3271,2013,157600.64,,,100,129.0
3272,2014,151614.75,,,100,129.0
3273,2015,116854.266,,,100,129.0
3274,2016,113940.48,,,100,129.0
3275,2017,122838.38,,,,129.0
3276,2018,128220.336,,,,129.0
3277,2019,122549.74,,,,129.0
3278,2020,54916.156,,,,129.0
3279,2021,66820.91,,,,129.0
3280,2022,51840.14,,,,129.0
3281,1990,1808.7435,376.0,0.18,,131.0
3282,1991,1644.51,376.0,0.18,,131.0
3283,1992,1614.0934,376.0,0.18,,131.0
3284,1993,1597.7694,376.0,0.18,,131.0
3285,1994,1547.646,376.0,0.18,,131.0
3286,1995,1524.4937,376.0,0.18,,131.0
3287,1996,1508.5702,376.0,0.18,,131.0
3288,1997,1515.4465,376.0,0.18,,131.0
3289,1998,1526.0659,376.0,0.18,,131.0
3290,1999,1549.0308,376.0,0.18,,131.0
3291,2000,1569.6213,376.0,0.18,,131.0
3292,2001,1614.3857,376.0,0.18,,131.0
3293,2002,1372.8085,376.0,0.18,14.2419586181641,131.0
3294,2003,1463.5679,376.0,0.18,20.3,131.0
3295,2004,1496.0701,376.0,0.18,14.8340463638306,131.0
3296,2005,1522.0697,376.0,0.18,15.1358213424683,131.0
3297,2006,1557.967,376.0,0.18,15.4495029449463,131.0
3298,2007,1599.4363,376.0,0.18,15.7811517715454,131.0
3299,2008,1657.8236,376.0,0.18,16.1353225708008,131.0
3300,2009,1546.3707,376.0,0.18,17.4,131.0
3301,2010,1511.9867,376.0,0.18,16.9037399291992,131.0
3302,2011,1493.4425,376.0,0.18,14.3,131.0
3303,2012,1497.0095,376.0,0.18,17.7322368621826,131.0
3304,2013,1491.0741,376.0,0.18,12.9,131.0
3305,2014,1500.9106,376.0,0.18,18.5967807769775,131.0
3306,2015,1508.3744,376.0,0.18,19.0350608825684,131.0
3307,2016,1528.5618,376.0,0.18,22.9,131.0
3308,2017,1548.1564,376.0,0.18,,131.0
3309,2018,1557.3225,376.0,0.18,,131.0
3310,2019,1585.4717,376.0,0.18,,131.0
3311,2020,1436.2069,376.0,0.18,,131.0
3312,2021,1482.3761,376.0,0.18,,131.0
3313,2022,1502.4822,376.0,0.18,,131.0
3314,1990,936.9863,266.0,0.11,,132.0
3315,1991,988.5376,266.0,0.11,,132.0
3316,1992,890.34424,266.0,0.11,,132.0
3317,1993,963.1324,266.0,0.11,,132.0
3318,1994,875.2087,266.0,0.11,,132.0
3319,1995,1023.53845,266.0,0.11,,132.0
3320,1996,1077.3643,266.0,0.11,,132.0
3321,1997,1096.72,266.0,0.11,,132.0
3322,1998,1116.1067,266.0,0.11,,132.0
3323,1999,1124.7528,266.0,0.11,,132.0
3324,2000,1116.4922,266.0,0.11,,132.0
3325,2001,1036.0878,266.0,0.11,,132.0
3326,2002,1028.1575,266.0,0.11,5.62802982330322,132.0
3327,2003,1059.5359,266.0,0.11,6.2,132.0
3328,2004,1087.8655,266.0,0.11,6.9,132.0
3329,2005,1093.1008,266.0,0.11,6.48117589950562,132.0
3330,2006,1112.8373,266.0,0.11,3.65322733295476,132.0
3331,2007,1185.5836,266.0,0.11,7.09936189651489,132.0
3332,2008,1239.9622,266.0,0.11,7.43995952606201,132.0
3333,2009,1304.7587,266.0,0.11,7.80158472061157,132.0
3334,2010,1354.7054,266.0,0.11,8.7,132.0
3335,2011,1381.3896,266.0,0.11,7.6,132.0
3336,2012,1368.3232,266.0,0.11,7.4,132.0
3337,2013,1402.4337,266.0,0.11,9,132.0
3338,2014,1440.5837,266.0,0.11,11.9,132.0
3339,2015,1440.6184,266.0,0.11,10.8,132.0
3340,2016,1437.0421,266.0,0.11,11,132.0
3341,2017,1454.7775,266.0,0.11,,132.0
3342,2018,1478.4248,266.0,0.11,,132.0
3343,2019,1517.7031,266.0,0.11,,132.0
3344,2020,1489.6014,266.0,0.11,,132.0
3345,2021,1491.1337,266.0,0.11,,132.0
3346,2022,1466.8794,266.0,0.11,,132.0
3347,1990,10607.769,4348.0,1.86,,133.0
3348,1991,11297.591,4348.0,1.86,,133.0
3349,1992,11963.267,4348.0,1.86,,133.0
3350,1993,12785.832,4348.0,1.86,,133.0
3351,1994,13579.713,4348.0,1.86,,133.0
3352,1995,14508.458,4348.0,1.86,,133.0
3353,1996,15533.753,4348.0,1.86,,133.0
3354,1997,16231.797,4348.0,1.86,,133.0
3355,1998,14650.2,4348.0,1.86,,133.0
3356,1999,15161.405,4348.0,1.86,,133.0
3357,2000,16089.859,4348.0,1.86,,133.0
3358,2001,15762.775,4348.0,1.86,,133.0
3359,2002,16199.731,4348.0,1.86,97.4220352172852,133.0
3360,2003,16723.924,4348.0,1.86,97.6179275512695,133.0
3361,2004,17439.762,4348.0,1.86,97.813591003418,133.0
3362,2005,17951.39,4348.0,1.86,98.0240097045898,133.0
3363,2006,18535.053,4348.0,1.86,98.2416687011719,133.0
3364,2007,19278.422,4348.0,1.86,98.4757995605469,133.0
3365,2008,19792.266,4348.0,1.86,98.729248046875,133.0
3366,2009,19110.75,4348.0,1.86,99.3,133.0
3367,2010,20171.879,4348.0,1.86,99.2892303466797,133.0
3368,2011,20900.32,4348.0,1.86,99.5673446655273,133.0
3369,2012,21690.453,4348.0,1.86,99.8,133.0
3370,2013,22350.906,4348.0,1.86,99.9291381835938,133.0
3371,2014,23328.342,4348.0,1.86,99.9851226806641,133.0
3372,2015,24151.256,4348.0,1.86,99.9985885620117,133.0
3373,2016,24859.797,4348.0,1.86,100,133.0
3374,2017,25935.139,4348.0,1.86,,133.0
3375,2018,26835.807,4348.0,1.86,,133.0
3376,2019,27674.398,4348.0,1.86,,133.0
3377,2020,25852.19,4348.0,1.86,,133.0
3378,2021,26407.316,4348.0,1.86,,133.0
3379,2022,28383.62,4348.0,1.86,,133.0
3380,1995,10709.803,,,,134.0
3381,1996,11304.825,,,,134.0
3382,1997,12017.395,,,,134.0
3383,1998,12693.666,,,,134.0
3384,1999,13268.474,,,,134.0
3385,2000,13564.347,,,,134.0
3386,2001,12810.9795,,,,134.0
3387,2002,13508.93,,,87.7772521972656,134.0
3388,2003,15110.916,,,88.908317565918,134.0
3389,2004,15730.024,,,90.0391616821289,134.0
3390,2005,13742.516,,,91.1758499145508,134.0
3391,2006,16587.656,,,92.3244400024414,134.0
3392,2007,17183.107,,,93.4910049438476,134.0
3393,2008,18072.59,,,94.6800842285156,134.0
3394,2009,16020.293,,,99.9,134.0
3395,2010,16521.861,,,97.1183242797852,134.0
3396,2011,17321.91,,,98.2543029785156,134.0
3397,2012,17132.03,,,99.1618041992188,134.0
3398,2013,17721.852,,,99.7115173339844,134.0
3399,2014,18370.41,,,100,134.0
3400,2015,18273.73,,,99.994010925293,134.0
3401,2016,18674.303,,,100,134.0
3402,2017,19221.967,,,,134.0
3403,2018,20149.604,,,,134.0
3404,2019,20988.092,,,,134.0
3405,2020,13809.354,,,,134.0
3406,2021,18757.78,,,,134.0
3407,2022,21271.318,,,,134.0
3408,1990,1336.5719,616.0,0.25,,135.0
3409,1991,1464.2628,616.0,0.25,,135.0
3410,1992,1388.7308,616.0,0.25,,135.0
3411,1993,1403.2527,616.0,0.25,,135.0
3412,1994,1425.5117,616.0,0.25,,135.0
3413,1995,1408.2913,616.0,0.25,,135.0
3414,1996,1476.2878,616.0,0.25,,135.0
3415,1997,1513.6075,616.0,0.25,,135.0
3416,1998,1588.1725,616.0,0.25,,135.0
3417,1999,1633.1176,616.0,0.25,,135.0
3418,2000,1585.348,616.0,0.25,,135.0
3419,2001,1774.6824,616.0,0.25,,135.0
3420,2002,1773.3451,616.0,0.25,13.2683544158936,135.0
3421,2003,1873.9889,616.0,0.25,14.7480278015137,135.0
3422,2004,1842.0564,616.0,0.25,16.2274799346924,135.0
3423,2005,1898.6237,616.0,0.25,17.7127742767334,135.0
3424,2006,1922.5261,616.0,0.25,16.6,135.0
3425,2007,1925.0635,616.0,0.25,20.7251415252686,135.0
3426,2008,1951.7738,616.0,0.25,22.2628307342529,135.0
3427,2009,1980.0592,616.0,0.25,24.0308958348372,135.0
3428,2010,2018.6014,616.0,0.25,25.398286819458,135.0
3429,2011,2017.1442,616.0,0.25,26.9900455474853,135.0
3430,2012,1942.7395,616.0,0.25,25.6,135.0
3431,2013,1930.135,616.0,0.25,30.2066078186035,135.0
3432,2014,2002.3729,616.0,0.25,31.8254013061523,135.0
3433,2015,2060.0986,616.0,0.25,37.6,135.0
3434,2016,2112.187,616.0,0.25,35.0694999694824,135.0
3435,2017,2153.8457,616.0,0.25,,135.0
3436,2018,2185.5757,616.0,0.25,,135.0
3437,2019,2219.0466,616.0,0.25,,135.0
3438,2020,2123.8281,616.0,0.25,,135.0
3439,2021,2120.6233,616.0,0.25,,135.0
3440,2022,2132.6233,616.0,0.25,,135.0
3441,1990,16130.334,11245.0,5.41,,136.0
3442,1991,16683.77,11245.0,5.41,,136.0
3443,1992,17287.13,11245.0,5.41,,136.0
3444,1993,17882.229,11245.0,5.41,,136.0
3445,1994,18716.898,11245.0,5.41,,136.0
3446,1995,19765.74,11245.0,5.41,,136.0
3447,1996,20378.13,11245.0,5.41,,136.0
3448,1997,21287.69,11245.0,5.41,,136.0
3449,1998,22233.836,11245.0,5.41,,136.0
3450,1999,23145.639,11245.0,5.41,,136.0
3451,2000,27522.822,11245.0,5.41,,136.0
3452,2001,26995.98,11245.0,5.41,,136.0
3453,2002,27482.848,11245.0,5.41,100,136.0
3454,2003,28415.006,11245.0,5.41,100,136.0
3455,2004,28264.393,11245.0,5.41,100,136.0
3456,2005,29035.074,11245.0,5.41,100,136.0
3457,2006,29655.652,11245.0,5.41,100,136.0
3458,2007,30963.447,11245.0,5.41,100,136.0
3459,2008,31939.725,11245.0,5.41,100,136.0
3460,2009,31340.398,11245.0,5.41,100,136.0
3461,2010,32915.723,11245.0,5.41,100,136.0
3462,2011,32929.637,11245.0,5.41,100,136.0
3463,2012,33978.664,11245.0,5.41,100,136.0
3464,2013,35338.766,11245.0,5.41,100,136.0
3465,2014,37284.402,11245.0,5.41,100,136.0
3466,2015,39903.04,11245.0,5.41,100,136.0
3467,2016,40318.957,11245.0,5.41,100,136.0
